employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,rating,year_x,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,score,pillar_code,year_y
EMP101573,Citra Aji Sinaga,568044,1,4,2,3,3,2,2,2,3,69,,2021,72,76,DC,Dominant-Conscientious,ESTP,138,17,3,6,GDR,2021
EMP101574,Nurlita Zulfikar Zulfikar,420764,1,2,2,2,3,2,3,2,4,90,,2021,45,97,SD,Steadiness-Dominant,,138,37,7,3,GDR,2021
EMP101575,Tania Halim Halim,126357,1,2,2,4,5,2,3,2,4,32,4,2021,24,25,,Influencer-Steadiness,ISTJ,109.5135135,,4,3,GDR,2021
EMP101576,Putri Rachman Ginting,358685,3,2,4,6,3,3,2,3,5,46,2,2021,74,57,,Influencer-Dominant,INFP,139,28,2,2,GDR,2021
EMP101577,Rifqi Ganesha Kusuma,102495,2,3,5,4,4,1,1,1,6,61,4,2021,92,43,ID,Influencer-Dominant,ISTJ,109.5135135,,2,3,GDR,2021
EMP101578,Adit Rahmawati,210878,2,4,3,5,5,2,3,1,4,48,3,2021,89,20,CD,Conscientious-Dominant,ENTP,139,35,6,3,GDR,2021
EMP101579,Evi Lukman,976486,4,2,3,4,4,2,1,4,4,41,4,2021,54,87,CI,Conscientious-Influencer,INFP,109.5135135,,6,4,GDR,2021
EMP101580,Wulan Iqbal Firmansyah,471090,4,1,3,4,2,2,3,3,3,20,,2021,21,94,SI,Steadiness-Influencer,ESTJ,109.5135135,,1,,GDR,2021
EMP101581,Fitri Handayani,981467,4,4,1,5,1,1,2,4,1,69,3,2021,55,36,IS,Influencer-Steadiness,ESFJ,84,29,7,2,GDR,2021
EMP101582,Kartika Nabila Wibowo,689473,1,4,5,3,1,3,3,1,3,65,5,2021,47,86,DI,Dominant-Influencer,ISTP,116,23,7,5,GDR,2021
EMP101583,Rani Salsabila,364254,4,1,5,6,3,1,2,4,5,20,,2021,49,63,DC,Dominant-Conscientious,ISTP,125,39,5,,GDR,2021
EMP101584,Dimas Saputra,243207,1,3,2,3,5,1,1,1,6,42,5,2021,31,21,SD,Steadiness-Dominant,ISTJ,81,29,1,5,GDR,2021
EMP101585,Yoga Hasibuan,751181,4,4,2,1,3,1,1,2,5,55,2,2021,84,84,IC,Influencer-Conscientious,ESTJ,98,22,10,3,GDR,2021
EMP101586,Kurnia Yulianto,837058,2,1,4,2,3,3,3,3,4,24,2,2021,87,29,CS,Conscientious-Steadiness,ISTP,128,20,5,1,GDR,2021
EMP101587,Rizki Dharma Lukman,907379,2,3,3,2,4,2,2,2,4,88,3,2021,34,81,CI,Conscientious-Influencer,INTJ,138,25,6,3,GDR,2021
EMP101588,Joko Jatmiko Handayani,382945,4,3,5,1,5,2,1,2,2,108,2,2021,81,36,CI,Conscientious-Influencer,ENTJ,128,26,10,2,GDR,2021
EMP101589,Joko Adi Utami,179217,4,1,6,2,5,3,2,3,6,99,4,2021,84,86,,Influencer-Steadiness,ISTJ,121,29,9,4,GDR,2021
EMP101590,Citra Nugroho,206900,3,2,1,5,5,3,1,4,3,52,3,2021,87,25,CD,Conscientious-Dominant,ENFJ,105,38,7,4,GDR,2021
EMP101591,Andi Situmorang,405627,3,2,2,5,1,3,1,3,2,71,3,2021,60,85,,Conscientious-Dominant,ENFP,117,32,3,3,GDR,2021
EMP101592,Luthfi Syahputra,623834,4,1,1,4,5,2,2,4,1,34,4,2021,31,79,SD,Steadiness-Dominant,INTP,109.5135135,,9,3,GDR,2021
EMP101593,Citra Subekti,453324,4,1,1,6,4,3,3,1,3,45,3,2021,24,72,SC,Steadiness-Conscientious,ESFP,109.5135135,26,8,2,GDR,2021
EMP101594,Nugroho Rachman Pratomo,951941,4,2,6,4,3,3,2,1,6,61,4,2021,90,95,IC,Influencer-Conscientious,ENFP,109.5135135,,5,5,GDR,2021
EMP101595,Yoga Erlangga Pratomo,291931,4,4,4,1,5,2,1,4,1,41,3,2021,33,72,CS,Conscientious-Steadiness,ESFP,89,27,3,2,GDR,2021
EMP101596,Dimas Dharma Subekti,845982,1,2,3,2,4,1,3,1,1,50,3,2021,61,74,SD,Steadiness-Dominant,ISFP,112,24,10,3,GDR,2021
EMP101597,Wahyu Hartanto,147978,3,2,5,3,3,3,3,4,5,52,3,2021,93,83,SD,Steadiness-Dominant,ISFJ,137,38,4,3,GDR,2021
EMP101598,Citra Halim,673295,4,1,2,4,5,3,1,3,1,18,,2021,26,37,CS,Conscientious-Steadiness,INTP,109.5135135,,5,,GDR,2021
EMP101599,Fitri Aji Permadi,931175,2,4,1,3,2,3,3,1,1,64,1,2021,67,44,CS,Conscientious-Steadiness,ESFJ,120,24,2,,GDR,2021
EMP101600,Ari Qolbi Simanjuntak,512553,3,2,6,2,2,1,3,4,5,54,4,2021,81,80,SC,Steadiness-Conscientious,ISFJ,106,20,6,5,GDR,2021
EMP101601,Ayunda Pratama,379000,1,3,2,2,2,1,3,1,1,33,2,2021,39,45,CI,Conscientious-Influencer,ENFJ,86,33,10,3,GDR,2021
EMP101602,Zaki Erlangga Hartanto,228317,2,2,4,5,4,3,1,4,2,43,,2021,66,57,,Steadiness-Conscientious,ENFP,83,38,6,3,GDR,2021
EMP101603,Andi Jatmiko Hidayat,663627,3,1,3,5,1,2,3,3,5,61,2,2021,61,63,SD,Steadiness-Dominant,ENFP,88,22,6,2,GDR,2021
EMP101604,Anisa Anugrah Santoso,553651,4,2,5,3,1,2,1,1,5,43,2,2021,39,64,SI,Steadiness-Influencer,INFP,117,37,7,2,GDR,2021
EMP101605,Ahmad Nabila Wijaya,284787,4,4,2,2,2,3,3,2,2,57,5,2021,90,21,DS,Dominant-Steadiness,ESFJ,117,28,4,5,GDR,2021
EMP101606,Nugroho Siregar,559032,1,1,3,3,3,3,1,1,6,18,,2021,88,46,CD,Conscientious-Dominant,ENFJ,127,22,9,,GDR,2021
EMP101607,Rama Indrawan,179895,4,1,2,1,1,2,1,2,1,74,1,2021,86,92,CD,Conscientious-Dominant,ESTJ,122,25,2,1,GDR,2021
EMP101608,Budi Iqbal Pamungkas,595681,4,3,3,3,2,2,1,4,1,75,3,2021,67,42,CD,Conscientious-Dominant,ISFJ,117,37,10,2,GDR,2021
EMP101609,Zahra Erlangga Siregar,819679,4,3,2,3,2,3,1,3,4,68,5,2021,53,87,SD,Steadiness-Dominant,ISFJ,85,19,6,5,GDR,2021
EMP101610,Kartika Hasibuan,309633,2,1,6,1,3,1,3,2,3,20,,2021,34,76,,Steadiness-Conscientious,ISTJ,94,28,3,,GDR,2021
EMP101611,Arif Setiawan,518102,4,3,2,3,2,2,3,2,3,96,3,2021,57,76,CI,Conscientious-Influencer,ENTJ,122,25,5,4,GDR,2021
EMP101612,Tania Situmorang,156065,2,3,6,2,2,1,3,4,3,37,5,2021,83,78,DI,Dominant-Influencer,ENTJ,126,27,3,5,GDR,2021
EMP101613,Mahendra Saputra,606176,2,3,4,1,3,3,1,2,3,68,5,2021,92,41,DS,Dominant-Steadiness,INFP,116,26,2,4,GDR,2021
EMP101614,Rendra Rohman,655316,4,4,2,4,3,2,3,3,4,57,1,2021,96,33,IS,Influencer-Steadiness,ISTP,109.5135135,,7,1,GDR,2021
EMP101615,Gita Pamungkas,258542,3,1,3,5,5,2,1,4,5,23,,2021,80,62,SD,Steadiness-Dominant,INTP,109.5135135,39,4,,GDR,2021
EMP101616,Zaki Lestari,998572,1,3,1,3,4,1,1,3,3,97,5,2021,45,73,DS,Dominant-Steadiness,,101,25,7,5,GDR,2021
EMP101617,Satya Dharma Sinaga,422198,2,2,4,4,5,1,1,1,1,43,4,2021,66,99,CI,Conscientious-Influencer,ISTJ,109.5135135,,1,4,GDR,2021
EMP101618,Julia Wijaya Santoso,312246,3,4,5,5,5,1,1,2,5,88,2,2021,54,31,IC,Influencer-Conscientious,INTP,131,27,4,2,GDR,2021
EMP101619,Fitri Jatmiko Siregar,258276,4,2,5,3,4,3,1,4,5,4,,2021,89,89,CS,Conscientious-Steadiness,ENTP,84,34,8,,GDR,2021
EMP101620,Galih Salsabila,308297,1,3,1,2,2,2,1,1,1,61,4,2021,63,64,SD,Steadiness-Dominant,ESTJ,106,30,9,3,GDR,2021
EMP101621,Citra Lukman,269155,1,2,1,5,3,1,2,3,2,45,5,2021,54,83,CI,Conscientious-Influencer,ENFP,92,24,6,4,GDR,2021
EMP101622,Joko Lestari Nugroho,285013,3,4,5,5,5,1,3,4,6,60,,2021,32,74,IC,Influencer-Conscientious,ISTJ,83,29,9,3,GDR,2021
EMP101623,Mahendra Baskara Handayani,849954,2,1,5,2,4,1,3,2,2,24,,2021,95,51,CD,Conscientious-Dominant,ISTP,99,26,9,4,GDR,2021
EMP101624,Yoga Fauziah,947363,2,1,4,3,4,1,2,2,6,48,3,2021,76,58,DS,Dominant-Steadiness,ENFP,124,31,8,3,GDR,2021
EMP101625,Rama Siregar,667897,1,3,6,5,1,3,2,4,2,28,3,2021,81,89,DS,Dominant-Steadiness,INFP,139,35,4,3,GDR,2021
EMP101626,Ahmad Purnama,291123,3,1,2,1,1,3,3,1,5,55,3,2021,88,88,SC,Steadiness-Conscientious,INFJ,118,27,2,4,GDR,2021
EMP101627,Zahra Ramadhan,758311,4,3,1,5,2,2,3,1,6,84,4,2021,88,78,DC,Dominant-Conscientious,,109.5135135,27,2,5,GDR,2021
EMP101628,Arif Lestari Hartanto,411457,3,2,4,2,3,1,1,2,4,74,5,2021,70,97,DI,Dominant-Influencer,ENFP,82,28,7,4,GDR,2021
EMP101629,Wulan Indrawan,216296,3,4,2,3,4,3,3,4,3,37,3,2021,79,69,CS,Conscientious-Steadiness,ISTJ,85,23,9,4,GDR,2021
EMP101630,Rendra Firmansyah,509860,2,3,3,3,2,3,2,2,5,34,4,2021,36,95,CD,Conscientious-Dominant,ESTP,86,22,8,3,GDR,2021
EMP101631,Ari Halim Suharto,706894,3,4,5,6,1,2,3,4,5,73,2,2021,76,88,SC,Steadiness-Conscientious,ENFJ,123,27,1,2,GDR,2021
EMP101632,Putri Ginting,167042,4,3,6,3,1,2,3,3,5,74,3,2021,45,83,IC,Influencer-Conscientious,ISFJ,113,22,2,4,GDR,2021
EMP101633,Intan Saputra Rohman,834435,3,1,4,1,1,3,3,3,6,27,2,2021,62,67,CS,Conscientious-Steadiness,INTJ,95,33,7,3,GDR,2021
EMP101634,Maya Hartanto,641047,2,2,1,4,4,2,2,3,3,53,2,2021,45,54,CD,Conscientious-Dominant,ENTJ,109.5135135,,4,1,GDR,2021
EMP101635,Rama Erlangga Ginting,736277,2,4,5,1,2,3,1,1,4,64,4,2021,60,82,SC,Steadiness-Conscientious,INFP,80,25,7,4,GDR,2021
EMP101636,Rizka Aji Putra,176843,2,1,2,3,1,2,1,2,2,32,4,2021,81,91,,Steadiness-Conscientious,ENTJ,81,19,7,4,GDR,2021
EMP101637,Joko Maulana,205763,1,1,3,4,4,2,1,1,1,54,3,2021,30,75,SI,Steadiness-Influencer,ISTP,109.5135135,,1,3,GDR,2021
EMP101638,Prasetyo Rachman Halim,525156,3,2,5,1,4,3,3,4,4,48,3,2021,39,64,SI,Steadiness-Influencer,ESFP,82,21,5,4,GDR,2021
EMP101639,Rani Dharma Sinaga,559850,1,1,4,5,5,1,3,1,6,65,1,2021,96,76,,Influencer-Steadiness,ESTP,119,21,4,2,GDR,2021
EMP101640,Rendra Zulfikar,175414,1,1,5,6,1,1,2,4,3,54,4,2021,71,88,IC,Influencer-Conscientious,INTP,126,29,8,4,GDR,2021
EMP101641,Wahyu Herlambang,675979,4,2,6,4,3,2,1,3,6,46,3,2021,59,32,CD,Conscientious-Dominant,INTP,109.5135135,,8,4,GDR,2021
EMP101642,Rani Iqbal Tamba,966159,3,2,4,3,5,2,1,1,6,28,3,2021,47,81,SD,Steadiness-Dominant,,86,32,1,3,GDR,2021
EMP101643,Nurlita Santoso,255062,3,4,6,4,3,3,1,2,1,42,3,2021,34,91,DI,Dominant-Influencer,ISFJ,109.5135135,,9,3,GDR,2021
EMP101644,Hadi Purnama,349173,1,3,2,6,1,1,3,2,6,33,4,2021,73,31,CS,Conscientious-Steadiness,INFJ,107,25,1,4,GDR,2021
EMP101645,Bella Tri Wibowo,436416,1,1,3,2,3,2,3,1,5,57,3,2021,63,51,CS,Conscientious-Steadiness,ESTJ,90,13,8,4,GDR,2021
EMP101646,Rizki Utama Permadi,608602,1,1,6,6,2,3,3,2,6,53,2,2021,34,50,SD,Steadiness-Dominant,ISTJ,91,24,2,,GDR,2021
EMP101647,Nugroho Erlangga Wijaya,133437,2,4,1,1,2,2,3,1,6,38,1,2021,66,89,SI,Steadiness-Influencer,INTP,120,26,7,1,GDR,2021
EMP101648,Wulan Nabila Pratama,452880,3,1,4,3,2,2,3,3,4,51,2,2021,42,28,DI,Dominant-Influencer,INFJ,117,14,4,2,GDR,2021
EMP101649,Eko Ginting,497808,4,1,2,4,2,3,3,4,4,42,2,2021,85,99,,Conscientious-Dominant,INTP,109.5135135,,2,3,GDR,2021
EMP101650,Adit Wibowo,883091,3,2,2,4,4,3,2,2,3,51,2,2021,20,27,DC,Dominant-Conscientious,INFP,109.5135135,,2,2,GDR,2021
EMP101651,Hana Siregar,468124,1,1,6,4,1,1,2,2,4,20,,2021,98,61,CD,Conscientious-Dominant,INFP,109.5135135,,2,,GDR,2021
EMP101652,Ayu Fauziah,338921,4,1,1,1,4,1,1,1,5,31,5,2021,65,33,DI,Dominant-Influencer,INFP,114,19,7,5,GDR,2021
EMP101653,Kurnia Lestari Mahendra,843460,2,3,2,4,5,2,2,2,4,11,,2021,43,57,DC,Dominant-Conscientious,INFP,109.5135135,,8,0,GDR,2021
EMP101654,Bayu Pramudita Nugroho,253789,4,2,2,2,3,2,3,2,4,34,4,2021,79,54,CI,Conscientious-Influencer,ISTJ,109.5135135,40,3,4,GDR,2021
EMP101655,Dimas Zulfikar,555153,2,2,5,6,4,1,2,4,6,29,3,2021,79,54,SI,Steadiness-Influencer,ENFP,109.5135135,32,4,3,GDR,2021
EMP101656,Vania Erlangga Ridwan,450744,3,3,5,6,2,2,3,4,3,63,5,2021,99,92,IS,Influencer-Steadiness,,106,24,1,5,GDR,2021
EMP101657,Teguh Syahputra,186165,3,1,6,3,5,2,2,1,5,7,,2021,93,62,DC,Dominant-Conscientious,,124,20,3,,GDR,2021
EMP101658,Yoga Halim Wijaya,725845,1,1,6,4,3,1,3,2,6,91,4,2021,95,70,CS,Conscientious-Steadiness,INFJ,109.5135135,,3,4,GDR,2021
EMP101659,Iman Putra,970342,4,3,6,2,3,2,2,2,6,84,2,2021,57,74,IC,Influencer-Conscientious,ISTP,82,17,1,2,GDR,2021
EMP101660,Rizka Yulianto,386516,4,3,4,5,2,2,2,2,1,64,3,2021,76,45,DC,Dominant-Conscientious,INTJ,129,27,3,4,GDR,2021
EMP101661,Adit Yulianto,423677,3,1,3,5,2,1,3,2,2,20,,2021,21,58,IS,Influencer-Steadiness,ISTJ,80,26,7,,GDR,2021
EMP101662,Oktavia Rachman Wibowo,736082,4,4,6,3,3,1,1,2,3,49,1,2021,58,28,CI,Conscientious-Influencer,ESTJ,124,19,9,2,GDR,2021
EMP101663,Ahmad Lukman,670441,3,1,6,4,3,2,2,2,4,44,3,2021,87,86,DS,Dominant-Steadiness,ENTJ,109.5135135,,8,4,GDR,2021
EMP101664,Oka Dharma Pamungkas,562466,4,1,6,1,2,2,2,2,2,54,4,2021,54,25,CD,Conscientious-Dominant,INFJ,91,32,1,4,GDR,2021
EMP101665,Satya Salsabila,757488,2,4,4,1,1,1,1,1,2,48,2,2021,27,30,DI,Dominant-Influencer,INFP,96,23,6,,GDR,2021
EMP101666,Zahra Ganesha Hidayat,364099,3,2,4,6,1,3,2,4,3,63,4,2021,63,58,,Dominant-Conscientious,INTJ,128,25,3,3,GDR,2021
EMP101667,Dinda Qolbi Siregar,534505,1,4,1,4,5,2,2,1,3,5,,2021,26,50,IS,Influencer-Steadiness,,109.5135135,,3,,GDR,2021
EMP101668,Hana Situmorang,131765,2,4,5,1,3,1,2,2,5,62,2,2021,92,92,CS,Conscientious-Steadiness,ENFP,117,24,10,2,GDR,2021
EMP101669,Dimas Rahmawati,249672,2,4,2,3,5,3,2,4,5,41,3,2021,84,31,SI,Steadiness-Influencer,ISFP,130,24,10,2,GDR,2021
EMP101670,Mahendra Erlangga Lukman,474788,1,3,3,1,3,2,2,4,1,48,5,2021,40,64,SC,Steadiness-Conscientious,ISFJ,92,19,8,5,GDR,2021
EMP101671,Fitri Ramadhan,984758,4,1,1,2,3,3,2,3,6,47,1,2021,93,46,DI,Dominant-Influencer,ESFJ,126,17,2,1,GDR,2021
EMP101672,Iman Hasibuan,160202,2,2,2,5,2,1,3,2,2,52,4,2021,97,64,SI,Steadiness-Influencer,,90,37,6,3,GDR,2021
EMP101673,Bayu Salsabila,822625,3,2,1,3,2,3,1,2,1,41,4,2021,30,70,IC,Influencer-Conscientious,ESTP,118,21,3,5,GDR,2021
EMP101674,Ahmad Lestari,850463,3,2,5,4,4,1,1,1,5,78,,2021,39,20,SD,Steadiness-Dominant,ISTJ,109.5135135,,6,4,GDR,2021
EMP101675,Mahendra Indrawan,631789,1,4,4,1,1,3,2,3,2,43,3,2021,35,38,DC,Dominant-Conscientious,ENTP,109.5135135,27,9,3,GDR,2021
EMP101676,Andi Pamungkas,459925,3,1,6,5,5,1,1,2,3,20,,2021,99,48,DC,Dominant-Conscientious,ENTJ,125,23,10,,GDR,2021
EMP101677,Sari Baskara Lestari,502497,4,3,1,4,3,2,1,4,6,89,3,2021,71,21,DI,Dominant-Influencer,ESFJ,109.5135135,,10,3,GDR,2021
EMP101678,Arif Indrawan,106582,2,3,3,5,3,1,2,2,3,26,1,2021,89,45,CI,Conscientious-Influencer,ENFP,125,30,7,1,GDR,2021
EMP101679,Dinda Rohman,336327,1,1,3,4,2,2,2,2,3,52,,2021,80,80,DS,Dominant-Steadiness,,109.5135135,,6,3,GDR,2021
EMP101680,Zaki Santoso,183740,1,3,2,4,1,2,1,2,5,26,5,2021,32,31,DC,Dominant-Conscientious,,109.5135135,,9,5,GDR,2021
EMP101681,Oktavia Fadillah Firmansyah,229543,1,4,3,5,2,1,1,4,6,49,,2021,85,79,,Steadiness-Influencer,ENFJ,115,24,1,2,GDR,2021
EMP101682,Ayu Adi Putra,303727,4,2,4,3,1,2,2,3,3,72,3,2021,58,21,CI,Conscientious-Influencer,INFJ,98,29,9,3,GDR,2021
EMP101683,Ahmad Firmansyah,418747,3,1,3,1,1,2,3,1,5,27,4,2021,97,29,CS,Conscientious-Steadiness,INTP,82,22,1,3,GDR,2021
EMP101684,Bella Utama Ramadhan,632379,3,1,1,1,3,3,2,4,2,98,4,2021,63,86,IC,Influencer-Conscientious,ENTP,90,27,1,4,GDR,2021
EMP101685,Zahra Saputra,433954,4,2,3,4,5,2,3,2,2,71,1,2021,56,61,,Dominant-Conscientious,ESFP,109.5135135,,2,1,GDR,2021
EMP101686,Prasetyo Suharto,396418,3,3,1,2,3,1,3,4,2,56,1,2021,92,23,SI,Steadiness-Influencer,ENFP,132,38,1,1,GDR,2021
EMP101687,Rizka Wijaya Gunawan,547515,2,1,5,4,5,2,2,3,6,68,1,2021,65,77,SI,Steadiness-Influencer,ENTP,109.5135135,,4,2,GDR,2021
EMP101688,Intan Santoso,376264,4,1,1,5,5,3,3,3,4,67,,2021,69,75,SC,Steadiness-Conscientious,INFP,121,19,5,4,GDR,2021
EMP101689,Rendra Yudhistira Suharto,745487,1,2,6,3,4,2,2,2,3,79,3,2021,46,42,SC,Steadiness-Conscientious,INTP,93,27,7,3,GDR,2021
EMP101690,Utami Gunawan,742585,4,2,4,3,2,1,1,1,2,27,4,2021,42,41,SD,Steadiness-Dominant,ENTP,95,24,8,4,GDR,2021
EMP101691,Nabila Siregar,707188,2,3,2,4,3,3,3,3,4,55,3,2021,70,69,SI,Steadiness-Influencer,ISTJ,109.5135135,,9,2,GDR,2021
EMP101692,Cahyo Aji Sinaga,647566,1,3,5,1,1,1,1,4,6,35,3,2021,58,53,SI,Steadiness-Influencer,INFP,92,32,4,2,GDR,2021
EMP101693,Hadi Kurniawan,142680,1,4,1,5,4,1,2,4,5,59,3,2021,68,87,IC,Influencer-Conscientious,ENTP,140,33,5,2,GDR,2021
EMP101694,Intan Kusuma Wijaya,788180,3,3,6,3,4,3,2,1,5,41,,2021,35,79,ID,Influencer-Dominant,INTP,104,25,9,4,GDR,2021
EMP101695,Rama Nabila Ridwan,860664,3,3,3,2,4,2,2,3,1,65,3,2021,26,49,CS,Conscientious-Steadiness,ESFP,95,25,5,2,GDR,2021
EMP101696,Budi Lestari,804911,3,2,3,3,5,3,2,2,3,43,,2021,71,55,SC,Steadiness-Conscientious,ENFP,110,22,10,4,GDR,2021
EMP101697,Nadia Pamungkas,484105,3,4,2,1,2,3,3,2,6,52,4,2021,67,28,CD,Conscientious-Dominant,ENTP,97,38,7,5,GDR,2021
EMP101698,Adit Yudhistira Pratama,586471,2,4,4,1,1,3,2,1,6,56,1,2021,65,90,SI,Steadiness-Influencer,INTJ,109.5135135,28,8,,GDR,2021
EMP101699,Zaki Baskara Rahmawati,732800,2,1,4,5,2,1,2,2,4,34,3,2021,95,64,SC,Steadiness-Conscientious,ENFJ,80,27,3,3,GDR,2021
EMP101700,Nabila Indrawan,139865,2,2,5,5,2,2,3,4,4,101,1,2021,88,94,DC,Dominant-Conscientious,ESTP,109.5135135,41,8,1,GDR,2021
EMP101701,Mahendra Saputra Herlambang,906745,3,1,1,3,2,1,2,3,6,133,3,2021,85,88,CS,Conscientious-Steadiness,ENTP,125,27,2,3,GDR,2021
EMP101702,Fitri Mahardika Gunawan,344484,3,3,1,1,1,3,3,2,5,23,,2021,74,41,CS,Conscientious-Steadiness,INFP,108,34,2,,GDR,2021
EMP101703,Ayunda Hasibuan,546679,3,1,4,5,1,3,3,1,2,1,,2021,21,64,SI,Steadiness-Influencer,ISTJ,112,22,7,,GDR,2021
EMP101704,Novi Ramadhan,814933,1,3,4,3,1,1,3,1,6,17,,2021,27,70,DS,Dominant-Steadiness,,103,27,9,,GDR,2021
EMP101705,Lestari Purnama,129606,1,3,4,2,5,2,1,1,1,64,2,2021,27,68,,Conscientious-Dominant,INFP,83,13,5,2,GDR,2021
EMP101706,Lestari Utama Santoso,701908,4,4,5,4,3,3,2,2,3,56,5,2021,70,63,DI,Dominant-Influencer,ESTP,109.5135135,,6,5,GDR,2021
EMP101707,Hana Maulida,926498,3,4,2,6,3,2,3,3,5,55,3,2021,27,66,CI,Conscientious-Influencer,INFJ,136,32,7,3,GDR,2021
EMP101708,Rani Anugrah Maulana,507472,4,2,5,1,5,1,2,1,4,6,,2021,76,97,CI,Conscientious-Influencer,INFP,106,32,8,,GDR,2021
EMP101709,Dinda Ginting,866038,3,2,2,2,4,2,3,1,3,25,5,2021,78,80,SI,Steadiness-Influencer,INTJ,140,33,8,5,GDR,2021
EMP101710,Arif Anggara,860491,3,1,5,2,4,3,1,4,4,128,2,2021,90,75,CS,Conscientious-Steadiness,ENFJ,99,25,10,2,GDR,2021
EMP101711,Lestari Saputra Gunawan,445834,1,1,3,6,2,2,2,4,6,51,3,2021,94,32,IC,Influencer-Conscientious,,104,30,8,3,GDR,2021
EMP101712,Luthfi Nugroho,516552,2,3,2,1,1,3,1,3,1,42,2,2021,82,25,,Influencer-Dominant,INFP,138,25,6,3,GDR,2021
EMP101713,Nabila Yudhistira Kusuma,171241,2,3,4,5,2,1,1,4,2,69,3,2021,37,55,IS,Influencer-Steadiness,,94,30,5,2,GDR,2021
EMP101714,Bella Setiawan,577380,1,4,5,6,5,3,2,2,1,52,4,2021,52,97,,Influencer-Steadiness,INFP,120,23,3,4,GDR,2021
EMP101715,Ayunda Rahmawati,182952,4,1,4,4,4,1,2,3,1,61,4,2021,25,58,CI,Conscientious-Influencer,ENFJ,109.5135135,,10,4,GDR,2021
EMP101716,Kartika Handayani,223879,1,2,1,5,3,3,1,2,3,126,4,2021,38,53,DS,Dominant-Steadiness,ISTJ,137,17,7,5,GDR,2021
EMP101717,Fitri Zulfikar,971588,4,2,2,1,2,2,2,3,1,28,3,2021,78,26,,Conscientious-Steadiness,ESFP,139,32,5,3,GDR,2021
EMP101718,Intan Kurniawan,726281,3,4,4,3,1,2,2,2,1,28,2,2021,39,88,CS,Conscientious-Steadiness,ENFP,91,25,2,,GDR,2021
EMP101719,Hadi Yudhistira Yulianto,592707,3,3,4,6,1,2,2,4,2,61,4,2021,57,31,DC,Dominant-Conscientious,ENTJ,109.5135135,32,3,4,GDR,2021
EMP101720,Teguh Dharma Wijaya,407736,3,2,2,5,3,2,3,3,4,48,2,2021,53,88,CI,Conscientious-Influencer,ESFP,117,16,10,1,GDR,2021
EMP101721,Julia Halim Suharto,206412,1,1,6,3,2,1,2,1,6,35,3,2021,44,29,IC,Influencer-Conscientious,ISTJ,113,20,10,3,GDR,2021
EMP101722,Dian Indrawan,676282,2,1,3,3,2,1,2,4,2,46,3,2021,45,23,CI,Conscientious-Influencer,ESFJ,92,31,2,3,GDR,2021
EMP101723,Satya Rohman,356520,2,3,1,6,4,1,1,2,4,39,2,2021,28,73,IC,Influencer-Conscientious,INTP,138,27,7,1,GDR,2021
EMP101724,Dwi Tri Subekti,178443,2,4,2,5,2,3,3,1,1,2,,2021,75,51,CI,Conscientious-Influencer,ESTJ,82,12,9,,GDR,2021
EMP101725,Bayu Ganesha Ananda,664507,1,2,3,3,1,2,2,4,1,29,3,2021,50,60,CS,Conscientious-Steadiness,INFJ,103,30,9,3,GDR,2021
EMP101726,Dimas Anggara,201608,1,3,4,3,3,1,1,2,5,80,2,2021,55,93,SD,Steadiness-Dominant,ENFJ,120,30,4,,GDR,2021
EMP101727,Rendra Kusuma Subekti,833861,1,1,4,4,4,3,1,2,2,26,3,2021,77,22,IC,Influencer-Conscientious,ISFJ,109.5135135,,5,3,GDR,2021
EMP101728,Hana Ganesha Pradana,189452,1,2,1,1,5,3,1,1,5,56,,2021,38,74,DI,Dominant-Influencer,ISFJ,109.5135135,20,8,3,GDR,2021
EMP101729,Oktavia Wijaya,156965,2,3,5,6,4,3,2,4,4,32,4,2021,26,93,,Conscientious-Influencer,ISFP,116,19,6,4,GDR,2021
EMP101730,Indra Salsabila,817484,2,4,6,3,2,1,2,4,1,38,3,2021,23,29,CI,Conscientious-Influencer,ISFP,115,27,5,3,GDR,2021
EMP101731,Fajar Rohman,634007,2,1,3,2,5,1,3,4,6,85,2,2021,45,67,DI,Dominant-Influencer,ISFP,123,21,5,3,GDR,2021
EMP101732,Oka Siregar,619282,4,2,5,5,5,2,2,3,4,47,4,2021,55,46,DI,Dominant-Influencer,,89,20,8,3,GDR,2021
EMP101733,Galih Yudhistira Situmorang,671861,3,4,3,4,1,2,2,1,5,23,,2021,64,77,SC,Steadiness-Conscientious,ISTJ,109.5135135,,2,,GDR,2021
EMP101734,Utami Adi Setiawan,294478,1,2,5,1,5,2,2,1,6,62,4,2021,48,57,SD,Steadiness-Dominant,INTJ,101,25,6,4,GDR,2021
EMP101735,Citra Fadillah Saputra,697039,2,2,6,4,4,2,3,1,4,66,3,2021,58,33,SC,Steadiness-Conscientious,,109.5135135,,8,3,GDR,2021
EMP101736,Novi Lestari Pamungkas,462905,4,2,4,6,4,3,2,1,1,73,5,2021,59,60,IC,Influencer-Conscientious,ESFJ,109.5135135,29,10,5,GDR,2021
EMP101737,Oktavia Halim Lestari,321101,3,2,1,2,4,2,2,4,2,48,4,2021,53,88,IC,Influencer-Conscientious,ENFJ,88,24,4,,GDR,2021
